"stg","mean"
189,20.1419508644334
190,20.5058066139713
191,20.9011948408733
192,21.3166084003406
193,21.7405401475741
194,22.1614829377748
195,22.5679296261437
196,22.9483730678819
197,23.2913061181903
198,23.58522163227
199,23.818612465322
200,23.9799714725472
201,24.0611720794812
202,24.086723198113
203,24.0668570149937
204,24.0051901406516
205,23.9053391856148
206,23.7709207604116
207,23.6055514755702
208,23.4128479416189
209,23.1964267690858
210,22.9599045684992
211,22.7068979503873
212,22.4410235252784
213,22.1658979037006
214,21.8851376961822
215,21.6023595132514
216,21.3211799654364
217,21.0452156632655
218,20.7780832172669
219,20.5233992379688
220,20.2847803358994
221,20.065843121587
222,19.8702042055597
223,19.7014440534137
224,19.5132282799111
225,19.2681291206192
226,18.9753549976172
227,18.6441143329847
228,18.2836155488011
229,17.9030670671458
230,17.5116773100983
231,17.1186546997379
232,16.7332076581442
233,16.3466560882171
234,15.91495516926
235,15.4628695418909
236,15.0210882443441
237,14.6203003148538
238,14.2916007093015
239,14.0594805653859
240,13.9132523684263
241,13.8402693970365
242,13.95662433561
243,14.1078803981117
244,14.2342923512045
245,14.4025026223337
246,14.5561243641224
247,14.7381228628207
248,14.9082620065517
249,15.1120009293986
250,15.2784873994255
251,15.3966319661226
252,15.4914337015276
253,15.5240969526138
254,15.5012478610931
255,15.4423770459264
256,15.3352972950795
257,15.161541215647
258,14.9317975619731
259,14.6699515078487
260,14.3998882270649
261,14.1454928934126
262,13.9023565725084
263,13.6051896263211
264,13.293427271626
265,13.0158719065322
266,12.8195885721171
267,12.6782907169813
268,12.5630111903705
269,12.4706015541047
270,12.3979133700043
271,12.3417981998892
272,12.2991076055796
273,12.2666931488958
274,12.2414063916579
275,12.220098895686
276,12.201205387561
277,12.1966773901311
278,12.2082398484967
279,12.2341392846575
280,12.2726222206131
281,12.3219351783632
282,12.3803246799074
283,12.4460372472455
284,12.517319402377
285,12.5924176673017
286,12.6695785640192
287,12.7537787903162
288,12.8702744525215
289,12.9416959763042
290,12.9972798363614
291,13.068834259114
292,13.1629065741424
293,13.2594877615911
294,13.3376404097811
295,13.3867551641788
296,13.4176678184277
297,13.4340010525253
298,13.4391509691172
299,13.4365136708492
300,13.429485260367
301,13.4214618403162
302,13.4158395133426
303,13.4160143820919
304,13.4253825492098
305,13.4473401173421
306,13.4852831891344
307,13.5426078672325
308,13.6180362042004
309,13.618952133305
310,13.5769398271178
311,13.5838842520564
312,13.7177852305331
313,13.9348115749372
314,14.215610577567
315,14.5566792025895
316,14.9545144141716
317,15.4056131764801
318,15.9064724536819
319,16.453589209944
320,17.0434604094332
321,17.6725830163164
322,18.3374539947605
323,19.0370300627675
324,19.8304613655987
325,20.6591108025271
326,21.4073786684966
327,21.9596652584512
328,22.2202905000998
329,22.2555176070682
330,22.2102165553034
331,22.2264793197776
332,22.1759208529768
333,22.0389310843903
334,21.855416108529
335,21.1696469304678
336,20.2126365121081
337,19.3329245388765
338,18.8550535829391
339,18.6271890419873
340,18.5123118120725
341,18.4816349169651
342,18.5063713804357
343,18.5577342262546
344,18.6069364781925
345,18.6251911600197
346,18.5837112955068
347,18.5094451238348
348,18.4472474211231
349,18.3951910165499
350,18.3513487392935
351,18.313793418532
352,18.2805978834437
353,18.2498349632067
354,18.2195774869994
355,18.1878982839999
356,18.1528701833863
357,18.112566014337
358,18.065376781708
359,18.0261630258453
360,17.9973409502976
361,17.9697752844158
362,17.9343307575507
363,17.8818720990532
364,17.8047105865434
365,17.7072922345438
366,17.5939268122241
367,17.4679153926411
368,17.3325590488514
369,17.1911588539118
370,17.047015880879
371,16.9034312028098
372,16.7637058927608
373,16.6311410237888
374,16.5090376689505
375,16.4006969013026
376,16.3094197939019
377,16.238507419805
378,16.1912608520688
379,16.1709811637498
380,16.1809694279048
381,16.2245267175907
382,16.3078492040366
383,16.4465895486346
384,16.6341175874886
385,16.8603503917859
386,17.1152050327132
387,17.3885985814577
388,17.6704481092061
389,17.9506706871456
390,18.2191833864631
391,18.5033367451679
392,18.8164146264675
393,19.1194117557289
394,19.3732827076737
395,19.5392219118699
396,19.6024686593337
397,19.5778539324136
398,19.4795086121984
399,19.3215635797769
400,19.1181497162379
401,18.8833979026702
402,18.6314390201624
403,18.3764039498036
404,18.1324235726823
405,17.9136287698875
406,17.6830580814956
407,17.4225002709958
408,17.1889214083897
409,16.9314790865772
410,16.6890617613627
411,16.4500152830441
412,16.2692764120933
413,16.089261182792
414,15.9121679762392
415,15.7401951735339
416,15.5755411557751
417,15.4204043040618
418,15.276982999493
419,15.1464959618203
420,15.0094133434558
421,14.8633441443651
422,14.7162787696462
423,14.5762076243975
424,14.451121113717
425,14.349009642703
426,14.2778636164537
427,14.2456734400673
428,14.260429518642
429,14.3301222572759
430,14.4627420610674
431,14.6662793351145
432,14.9487244845156
433,15.3180679143687
434,15.7823000297722
435,16.3494112358241
436,17.0273919376227
437,17.8242325402663
438,18.357321643316
439,17.7137255992361
440,16.8475326289911
441,16.7184710539114
442,16.8002966001761
443,17.0303926288235
444,17.3741002529585
445,17.7686423689058
446,17.8632862835552
447,17.7815358895739
448,17.5996596324799
449,17.3599333578461
450,17.008196057962
451,16.6613680458335
452,16.2735572583705
453,15.9167655324521
454,15.6277106680674
455,15.33065369054
456,15.1856247042963
457,15.2776556948622
458,15.5089058874775
459,15.76424575934
460,15.9285457876476
461,16.0254807119664
462,16.0569296860427
463,15.9952597617014
464,15.8831737007345
465,15.6484699937978
466,15.4576907838125
467,15.4189699962603
468,15.3892654334615
469,15.4489753435207
470,15.6777640666334
471,16.0529631746359
472,16.5241037334592
473,17.0408512873892
474,17.5528713807118
475,18.0098295577129
476,18.3613913626785
477,18.5948219376882
478,18.7928301176944
479,18.942945046419
480,19.0244057680464
481,18.996301180084
482,18.8269834036724
483,18.6484880903453
484,18.4796215986468
485,18.2786721592683
486,18.0785202577852
487,17.9120463797726
488,17.8121310108059
489,17.8118897964611
490,17.9357426779861
491,18.0749448130343
492,18.26928757292
493,18.5168262584513
494,18.6901111363262
495,18.8403177004548
496,18.972484183068
497,19.0825514493768
498,19.1725565610153
499,19.242274624004
500,19.2847185237423
501,19.2929264553706
502,19.2859731960163
503,19.2188635678164
504,19.0040212135182
505,18.7463013057554
506,18.5738775704279
507,18.4748998593453
508,18.4467626642056
509,18.5464535401896
510,18.7270279248494
511,18.9092486567325
512,18.953135711102
513,18.7047910260635
514,18.3493637424213
515,18.0329357846934
516,17.8027045963362
517,17.6357416351542
518,17.5451012222947
519,17.4936634076751
520,17.4765128990515
521,17.5823824619123
522,17.8936466691925
523,18.3958323233849
524,19.0029957739978
525,19.656833147597
526,20.2245716462929
527,20.6863859070485
528,21.1122226215688
529,21.4893041109841
530,21.8048526964246
531,22.0460906990203
532,22.2002404399015
533,22.2660214395621
534,22.2933751812796
535,22.296897885511
536,22.3026490083478
537,22.2868407931436
538,22.2473022558253
539,22.1641869860467
540,22.0445938338063
541,21.9080594185381
542,21.7676295372492
543,21.6162644605525
544,21.5038704339189
545,21.4568860182325
546,21.4584672211422
547,21.4924994356309
548,21.5428680546816
549,21.5982489779597
550,21.6876403506066
551,21.7498892721657
552,21.8001418670418
553,21.8429653013717
554,21.86448223971
555,21.8562777053976
556,21.8438513521285
557,21.8513030822716
558,21.8699184209374
559,21.9005845427719
560,21.9482218884779
561,22.0539292991091
562,22.1969643951053
563,22.2389480021711
564,22.1036399442179
565,21.9920092776436
566,22.0318055834058
567,22.0835313631089
568,22.0810383191624
569,22.010762060545
570,21.9307540737606
571,21.9040220004636
572,21.824314711106
573,21.6235728546546
574,21.3317277925575
