name;age;Min;Mean;Max;dR/dt;Mean-min;Max - mean;
;223.50;0.707715;0.707730;0.707746;13;0.000015;0.000015;
;223.55;0.707714;0.707730;0.707745;13;0.000016;0.000015;
;223.60;0.707713;0.707729;0.707744;13;0.000016;0.000015;
;223.65;0.707713;0.707728;0.707744;13;0.000015;0.000016;
;223.70;0.707712;0.707728;0.707743;13;0.000016;0.000016;
;223.75;0.707711;0.707727;0.707743;13;0.000016;0.000016;
;223.80;0.707711;0.707726;0.707742;13;0.000016;0.000016;
;223.85;0.707710;0.707726;0.707741;13;0.000016;0.000016;
;223.90;0.707709;0.707725;0.707741;13;0.000016;0.000016;
;223.95;0.707708;0.707724;0.707740;13;0.000016;0.000016;
;224.00;0.707708;0.707724;0.707740;13;0.000016;0.000016;
;224.05;0.707707;0.707723;0.707739;12;0.000016;0.000016;
;224.10;0.707706;0.707722;0.707738;12;0.000016;0.000016;
;224.15;0.707706;0.707722;0.707738;12;0.000016;0.000016;
;224.20;0.707705;0.707721;0.707737;12;0.000016;0.000016;
;224.25;0.707704;0.707721;0.707737;12;0.000016;0.000016;
;224.30;0.707704;0.707720;0.707736;11;0.000016;0.000016;
;224.35;0.707703;0.707719;0.707736;11;0.000016;0.000016;
;224.40;0.707703;0.707719;0.707735;11;0.000016;0.000016;
;224.45;0.707702;0.707718;0.707735;11;0.000016;0.000016;
;224.50;0.707702;0.707718;0.707734;10;0.000016;0.000016;
;224.55;0.707701;0.707717;0.707734;10;0.000016;0.000016;
;224.60;0.707701;0.707717;0.707733;10;0.000016;0.000016;
;224.65;0.707700;0.707716;0.707733;10;0.000016;0.000016;
;224.70;0.707700;0.707716;0.707732;10;0.000016;0.000016;
;224.75;0.707699;0.707716;0.707732;10;0.000017;0.000016;
;224.80;0.707698;0.707715;0.707732;10;0.000017;0.000017;
;224.85;0.707698;0.707715;0.707731;10;0.000017;0.000017;
;224.90;0.707697;0.707714;0.707731;10;0.000017;0.000017;
;224.95;0.707697;0.707714;0.707730;10;0.000017;0.000017;
;225.00;0.707696;0.707713;0.707730;10;0.000017;0.000017;
;225.05;0.707696;0.707713;0.707729;10;0.000017;0.000017;
;225.10;0.707695;0.707712;0.707729;10;0.000017;0.000017;
;225.15;0.707694;0.707711;0.707729;10;0.000017;0.000017;
;225.20;0.707694;0.707711;0.707728;9;0.000017;0.000017;
;225.25;0.707693;0.707711;0.707728;9;0.000017;0.000017;
;225.30;0.707693;0.707710;0.707727;9;0.000017;0.000017;
;225.35;0.707693;0.707710;0.707727;8;0.000017;0.000017;
;225.40;0.707692;0.707709;0.707726;8;0.000017;0.000017;
;225.45;0.707692;0.707709;0.707726;8;0.000017;0.000017;
;225.50;0.707691;0.707708;0.707726;7;0.000017;0.000017;
;225.55;0.707691;0.707708;0.707725;7;0.000017;0.000017;
;225.60;0.707691;0.707708;0.707725;7;0.000017;0.000017;
;225.65;0.707690;0.707707;0.707724;6;0.000017;0.000017;
;225.70;0.707690;0.707707;0.707724;6;0.000017;0.000017;
;225.75;0.707690;0.707707;0.707724;5;0.000017;0.000017;
;225.80;0.707690;0.707707;0.707724;5;0.000017;0.000017;
;225.85;0.707690;0.707706;0.707723;5;0.000017;0.000017;
;225.90;0.707689;0.707706;0.707723;5;0.000017;0.000017;
;225.95;0.707689;0.707706;0.707723;4;0.000017;0.000017;
;226.00;0.707689;0.707706;0.707722;4;0.000017;0.000017;
;226.05;0.707689;0.707706;0.707722;4;0.000017;0.000017;
;226.10;0.707689;0.707705;0.707722;4;0.000017;0.000017;
;226.15;0.707688;0.707705;0.707722;4;0.000017;0.000017;
;226.20;0.707688;0.707705;0.707722;4;0.000017;0.000017;
;226.25;0.707688;0.707705;0.707721;3;0.000017;0.000017;
;226.30;0.707688;0.707705;0.707721;3;0.000017;0.000017;
;226.35;0.707688;0.707705;0.707721;3;0.000017;0.000017;
;226.40;0.707688;0.707704;0.707721;3;0.000017;0.000017;
;226.45;0.707688;0.707704;0.707721;3;0.000017;0.000017;
;226.50;0.707687;0.707704;0.707721;3;0.000017;0.000017;
;226.55;0.707687;0.707704;0.707721;2;0.000017;0.000017;
;226.60;0.707687;0.707704;0.707721;2;0.000017;0.000017;
;226.65;0.707687;0.707704;0.707721;2;0.000017;0.000017;
;226.70;0.707687;0.707704;0.707720;2;0.000017;0.000017;
;226.75;0.707687;0.707704;0.707720;2;0.000017;0.000017;
;226.80;0.707687;0.707703;0.707720;2;0.000017;0.000017;
;226.85;0.707686;0.707703;0.707720;2;0.000017;0.000017;
;226.90;0.707686;0.707703;0.707720;2;0.000017;0.000017;
;226.95;0.707686;0.707703;0.707720;2;0.000017;0.000017;
;227.00;0.707686;0.707703;0.707720;3;0.000017;0.000017;
;227.05;0.707686;0.707703;0.707720;3;0.000017;0.000017;
;227.10;0.707685;0.707703;0.707720;3;0.000017;0.000017;
;227.15;0.707685;0.707703;0.707720;3;0.000018;0.000017;
;227.20;0.707685;0.707702;0.707720;3;0.000018;0.000018;
;227.25;0.707685;0.707702;0.707720;3;0.000018;0.000018;
;227.30;0.707684;0.707702;0.707720;3;0.000018;0.000018;
;227.35;0.707684;0.707702;0.707720;3;0.000018;0.000018;
;227.40;0.707684;0.707702;0.707720;3;0.000018;0.000018;
;227.45;0.707684;0.707702;0.707720;4;0.000018;0.000018;
;227.50;0.707683;0.707701;0.707720;4;0.000018;0.000018;
;227.55;0.707683;0.707701;0.707720;4;0.000018;0.000018;
;227.60;0.707683;0.707701;0.707719;5;0.000018;0.000018;
;227.65;0.707682;0.707701;0.707719;5;0.000018;0.000018;
;227.70;0.707682;0.707701;0.707719;5;0.000019;0.000019;
;227.75;0.707682;0.707700;0.707719;5;0.000019;0.000019;
;227.80;0.707681;0.707700;0.707719;6;0.000019;0.000019;
;227.85;0.707681;0.707700;0.707719;6;0.000019;0.000019;
;227.90;0.707681;0.707700;0.707718;6;0.000019;0.000019;
;227.95;0.707680;0.707699;0.707718;6;0.000019;0.000019;
;228.00;0.707680;0.707699;0.707718;7;0.000019;0.000019;
;228.05;0.707680;0.707698;0.707717;7;0.000019;0.000019;
;228.10;0.707679;0.707698;0.707717;8;0.000019;0.000019;
;228.15;0.707679;0.707698;0.707717;8;0.000019;0.000019;
;228.20;0.707678;0.707697;0.707716;8;0.000019;0.000019;
;228.25;0.707678;0.707697;0.707716;9;0.000019;0.000019;
;228.30;0.707678;0.707696;0.707715;9;0.000019;0.000019;
;228.35;0.707677;0.707696;0.707715;10;0.000019;0.000019;
;228.40;0.707677;0.707695;0.707714;11;0.000019;0.000019;
;228.45;0.707676;0.707695;0.707714;11;0.000019;0.000019;
;228.50;0.707676;0.707694;0.707713;12;0.000019;0.000019;
;228.55;0.707675;0.707694;0.707712;12;0.000018;0.000018;
;228.60;0.707675;0.707693;0.707711;12;0.000018;0.000018;
;228.65;0.707674;0.707693;0.707711;12;0.000018;0.000018;
;228.70;0.707674;0.707692;0.707710;13;0.000018;0.000018;
;228.75;0.707673;0.707691;0.707709;13;0.000018;0.000018;
;228.80;0.707673;0.707691;0.707708;14;0.000018;0.000018;
;228.85;0.707672;0.707690;0.707707;14;0.000017;0.000017;
;228.90;0.707672;0.707689;0.707706;14;0.000017;0.000017;
;228.95;0.707671;0.707688;0.707705;14;0.000017;0.000017;
;229.00;0.707671;0.707688;0.707705;15;0.000017;0.000017;
;229.05;0.707670;0.707687;0.707704;15;0.000017;0.000017;
;229.10;0.707670;0.707686;0.707703;15;0.000016;0.000016;
;229.15;0.707669;0.707685;0.707702;15;0.000016;0.000016;
;229.20;0.707668;0.707685;0.707701;15;0.000016;0.000016;
;229.25;0.707668;0.707684;0.707700;15;0.000016;0.000016;
;229.30;0.707667;0.707683;0.707699;15;0.000016;0.000016;
;229.35;0.707666;0.707682;0.707698;16;0.000016;0.000016;
;229.40;0.707666;0.707682;0.707697;15;0.000016;0.000016;
;229.45;0.707665;0.707681;0.707696;15;0.000016;0.000016;
;229.50;0.707664;0.707680;0.707696;15;0.000016;0.000016;
;229.55;0.707664;0.707679;0.707695;15;0.000016;0.000016;
;229.60;0.707663;0.707678;0.707694;15;0.000016;0.000015;
;229.65;0.707662;0.707678;0.707693;15;0.000016;0.000015;
;229.70;0.707661;0.707677;0.707692;15;0.000016;0.000015;
;229.75;0.707661;0.707676;0.707692;15;0.000016;0.000015;
;229.80;0.707660;0.707675;0.707691;15;0.000015;0.000015;
;229.85;0.707659;0.707675;0.707690;15;0.000015;0.000015;
;229.90;0.707659;0.707674;0.707689;15;0.000015;0.000016;
;229.95;0.707658;0.707673;0.707689;14;0.000015;0.000015;
;230.00;0.707657;0.707673;0.707688;14;0.000015;0.000015;
;230.05;0.707656;0.707672;0.707687;14;0.000015;0.000015;
;230.10;0.707656;0.707671;0.707686;14;0.000015;0.000015;
;230.15;0.707655;0.707670;0.707686;14;0.000015;0.000015;
;230.20;0.707654;0.707670;0.707685;14;0.000015;0.000015;
;230.25;0.707654;0.707669;0.707684;14;0.000015;0.000015;
;230.30;0.707653;0.707668;0.707684;14;0.000015;0.000015;
;230.35;0.707652;0.707668;0.707683;14;0.000015;0.000015;
;230.40;0.707652;0.707667;0.707682;14;0.000015;0.000015;
;230.45;0.707651;0.707666;0.707682;14;0.000015;0.000015;
;230.50;0.707650;0.707666;0.707681;14;0.000015;0.000015;
;230.55;0.707649;0.707665;0.707680;14;0.000015;0.000015;
;230.60;0.707649;0.707664;0.707680;14;0.000015;0.000015;
;230.65;0.707648;0.707663;0.707679;14;0.000016;0.000015;
;230.70;0.707647;0.707663;0.707678;14;0.000016;0.000015;
;230.75;0.707646;0.707662;0.707678;14;0.000015;0.000016;
;230.80;0.707646;0.707661;0.707677;15;0.000016;0.000016;
;230.85;0.707645;0.707661;0.707676;15;0.000016;0.000016;
;230.90;0.707644;0.707660;0.707675;15;0.000016;0.000016;
;230.95;0.707643;0.707659;0.707675;15;0.000016;0.000016;
;231.00;0.707642;0.707658;0.707674;15;0.000016;0.000016;
;231.05;0.707642;0.707657;0.707673;16;0.000016;0.000016;
;231.10;0.707641;0.707657;0.707673;15;0.000016;0.000016;
;231.15;0.707640;0.707656;0.707672;16;0.000016;0.000016;
;231.20;0.707639;0.707655;0.707671;16;0.000016;0.000016;
;231.25;0.707638;0.707654;0.707671;16;0.000016;0.000016;
;231.30;0.707637;0.707654;0.707670;16;0.000016;0.000016;
;231.35;0.707636;0.707653;0.707669;16;0.000017;0.000017;
;231.40;0.707635;0.707652;0.707669;16;0.000017;0.000017;
;231.45;0.707634;0.707651;0.707668;16;0.000017;0.000017;
;231.50;0.707633;0.707650;0.707667;16;0.000017;0.000017;
;231.55;0.707632;0.707650;0.707667;16;0.000017;0.000017;
;231.60;0.707632;0.707649;0.707666;15;0.000017;0.000017;
;231.65;0.707631;0.707648;0.707665;15;0.000017;0.000017;
;231.70;0.707630;0.707647;0.707665;16;0.000017;0.000017;
;231.75;0.707629;0.707646;0.707664;16;0.000017;0.000017;
;231.80;0.707628;0.707646;0.707663;16;0.000017;0.000017;
;231.85;0.707628;0.707645;0.707662;16;0.000017;0.000017;
;231.90;0.707627;0.707644;0.707661;16;0.000017;0.000017;
;231.95;0.707626;0.707643;0.707660;16;0.000017;0.000017;
;232.00;0.707625;0.707642;0.707659;17;0.000017;0.000017;
;232.05;0.707625;0.707642;0.707658;17;0.000017;0.000017;
;232.10;0.707624;0.707641;0.707658;17;0.000017;0.000017;
;232.15;0.707623;0.707640;0.707657;17;0.000017;0.000017;
;232.20;0.707623;0.707639;0.707656;17;0.000016;0.000016;
;232.25;0.707622;0.707638;0.707655;17;0.000016;0.000016;
;232.30;0.707621;0.707637;0.707654;17;0.000016;0.000016;
;232.35;0.707621;0.707637;0.707653;17;0.000016;0.000016;
;232.40;0.707620;0.707636;0.707652;17;0.000016;0.000016;
;232.45;0.707619;0.707635;0.707651;17;0.000016;0.000016;
;232.50;0.707618;0.707634;0.707650;17;0.000016;0.000016;
;232.55;0.707618;0.707633;0.707649;17;0.000015;0.000016;
;232.60;0.707617;0.707632;0.707648;17;0.000015;0.000015;
;232.65;0.707616;0.707631;0.707647;17;0.000015;0.000015;
;232.70;0.707615;0.707631;0.707646;17;0.000015;0.000015;
;232.75;0.707614;0.707630;0.707645;17;0.000015;0.000015;
;232.80;0.707614;0.707629;0.707644;17;0.000015;0.000015;
;232.85;0.707613;0.707628;0.707643;17;0.000015;0.000015;
;232.90;0.707612;0.707627;0.707642;17;0.000015;0.000015;
;232.95;0.707611;0.707626;0.707641;17;0.000015;0.000015;
;233.00;0.707610;0.707625;0.707641;17;0.000015;0.000015;
;233.05;0.707609;0.707625;0.707640;17;0.000015;0.000015;
;233.10;0.707608;0.707624;0.707639;16;0.000015;0.000015;
;233.15;0.707607;0.707623;0.707638;16;0.000015;0.000015;
;233.20;0.707607;0.707622;0.707638;16;0.000015;0.000016;
;233.25;0.707606;0.707621;0.707637;16;0.000016;0.000016;
;233.30;0.707605;0.707620;0.707636;16;0.000016;0.000016;
;233.35;0.707604;0.707620;0.707635;16;0.000016;0.000016;
;233.40;0.707603;0.707619;0.707635;16;0.000016;0.000016;
;233.45;0.707602;0.707618;0.707634;16;0.000016;0.000016;
;233.50;0.707601;0.707617;0.707633;16;0.000016;0.000016;
;233.55;0.707600;0.707616;0.707633;15;0.000016;0.000016;
;233.60;0.707599;0.707616;0.707632;15;0.000016;0.000016;
;233.65;0.707598;0.707615;0.707632;15;0.000017;0.000017;
;233.70;0.707598;0.707614;0.707631;14;0.000017;0.000017;
;233.75;0.707597;0.707614;0.707630;14;0.000017;0.000017;
;233.80;0.707596;0.707613;0.707630;14;0.000017;0.000017;
;233.85;0.707595;0.707612;0.707629;15;0.000017;0.000017;
;233.90;0.707595;0.707611;0.707628;15;0.000017;0.000017;
;233.95;0.707594;0.707611;0.707627;16;0.000017;0.000017;
;234.00;0.707593;0.707610;0.707627;17;0.000017;0.000017;
;234.05;0.707593;0.707609;0.707626;18;0.000017;0.000016;
;234.10;0.707592;0.707608;0.707625;18;0.000016;0.000016;
;234.15;0.707591;0.707607;0.707623;19;0.000016;0.000016;
;234.20;0.707590;0.707606;0.707622;19;0.000016;0.000016;
;234.25;0.707589;0.707605;0.707621;18;0.000016;0.000016;
;234.30;0.707588;0.707604;0.707620;17;0.000016;0.000016;
;234.35;0.707587;0.707603;0.707619;16;0.000016;0.000016;
;234.40;0.707587;0.707602;0.707618;15;0.000016;0.000016;
;234.45;0.707586;0.707602;0.707618;15;0.000016;0.000016;
;234.50;0.707586;0.707601;0.707617;14;0.000016;0.000016;
;234.55;0.707585;0.707601;0.707616;14;0.000016;0.000016;
;234.60;0.707584;0.707600;0.707615;14;0.000015;0.000016;
;234.65;0.707584;0.707599;0.707615;15;0.000015;0.000015;
;234.70;0.707583;0.707598;0.707614;16;0.000015;0.000015;
;234.75;0.707582;0.707598;0.707613;16;0.000015;0.000015;
;234.80;0.707582;0.707597;0.707612;16;0.000015;0.000015;
;234.85;0.707581;0.707596;0.707611;16;0.000015;0.000015;
;234.90;0.707580;0.707595;0.707610;15;0.000015;0.000015;
;234.95;0.707579;0.707594;0.707609;14;0.000015;0.000015;
;235.00;0.707579;0.707594;0.707608;12;0.000015;0.000015;
;235.05;0.707578;0.707593;0.707608;11;0.000015;0.000015;
;235.10;0.707578;0.707592;0.707607;9;0.000015;0.000015;
;235.15;0.707577;0.707592;0.707607;8;0.000015;0.000015;
;235.20;0.707577;0.707592;0.707607;6;0.000015;0.000015;
;235.25;0.707577;0.707592;0.707606;5;0.000015;0.000015;
;235.30;0.707577;0.707591;0.707606;4;0.000015;0.000015;
;235.35;0.707577;0.707591;0.707606;3;0.000015;0.000015;
;235.40;0.707577;0.707591;0.707606;2;0.000014;0.000015;
;235.45;0.707577;0.707591;0.707605;1;0.000014;0.000014;
;235.50;0.707577;0.707591;0.707605;0;0.000014;0.000014;
;235.55;0.707577;0.707591;0.707605;-1;0.000014;0.000014;
;235.60;0.707577;0.707591;0.707605;-1;0.000014;0.000014;
;235.65;0.707577;0.707591;0.707605;-2;0.000014;0.000014;
;235.70;0.707577;0.707591;0.707605;-3;0.000014;0.000014;
;235.75;0.707577;0.707591;0.707605;-3;0.000014;0.000014;
;235.80;0.707577;0.707592;0.707606;-4;0.000014;0.000014;
;235.85;0.707578;0.707592;0.707606;-4;0.000014;0.000014;
;235.90;0.707578;0.707592;0.707606;-5;0.000014;0.000014;
;235.95;0.707578;0.707592;0.707607;-6;0.000014;0.000014;
;236.00;0.707578;0.707593;0.707607;-6;0.000014;0.000015;
;236.05;0.707578;0.707593;0.707608;-7;0.000015;0.000015;
;236.10;0.707579;0.707593;0.707608;-7;0.000015;0.000015;
;236.15;0.707579;0.707594;0.707609;-8;0.000015;0.000015;
;236.20;0.707579;0.707594;0.707609;-9;0.000015;0.000015;
;236.25;0.707579;0.707595;0.707610;-9;0.000015;0.000015;
;236.30;0.707580;0.707595;0.707610;-9;0.000015;0.000015;
;236.35;0.707580;0.707595;0.707611;-10;0.000016;0.000016;
;236.40;0.707580;0.707596;0.707612;-11;0.000016;0.000016;
;236.45;0.707581;0.707596;0.707612;-11;0.000016;0.000016;
;236.50;0.707581;0.707597;0.707613;-12;0.000016;0.000016;
;236.55;0.707582;0.707598;0.707614;-14;0.000016;0.000016;
;236.60;0.707582;0.707598;0.707614;-15;0.000016;0.000016;
;236.65;0.707583;0.707599;0.707615;-16;0.000016;0.000016;
;236.70;0.707584;0.707600;0.707616;-17;0.000016;0.000016;
;236.75;0.707585;0.707601;0.707617;-18;0.000016;0.000016;
;236.80;0.707586;0.707602;0.707618;-18;0.000016;0.000016;
;236.85;0.707587;0.707603;0.707619;-18;0.000016;0.000016;
;236.90;0.707588;0.707604;0.707620;-18;0.000016;0.000016;
;236.95;0.707589;0.707605;0.707621;-18;0.000016;0.000016;
;237.00;0.707590;0.707606;0.707622;-17;0.000016;0.000016;
;237.05;0.707590;0.707606;0.707623;-17;0.000016;0.000016;
;237.10;0.707591;0.707607;0.707623;-17;0.000016;0.000016;
;237.15;0.707592;0.707608;0.707624;-17;0.000016;0.000016;
;237.20;0.707593;0.707609;0.707625;-18;0.000016;0.000016;
;237.25;0.707594;0.707610;0.707626;-18;0.000016;0.000016;
;237.30;0.707595;0.707611;0.707627;-19;0.000016;0.000016;
;237.35;0.707596;0.707612;0.707628;-20;0.000016;0.000016;
;237.40;0.707597;0.707613;0.707629;-20;0.000016;0.000016;
;237.45;0.707598;0.707614;0.707629;-20;0.000016;0.000016;
;237.50;0.707599;0.707615;0.707630;-21;0.000016;0.000016;
;237.55;0.707600;0.707616;0.707631;-21;0.000016;0.000016;
;237.60;0.707601;0.707617;0.707632;-22;0.000016;0.000016;
;237.65;0.707603;0.707618;0.707633;-22;0.000015;0.000015;
;237.70;0.707604;0.707619;0.707634;-22;0.000015;0.000015;
;237.75;0.707605;0.707620;0.707635;-22;0.000015;0.000015;
;237.80;0.707606;0.707621;0.707637;-23;0.000015;0.000015;
;237.85;0.707607;0.707622;0.707638;-23;0.000015;0.000015;
;237.90;0.707609;0.707624;0.707639;-23;0.000015;0.000015;
;237.95;0.707610;0.707625;0.707640;-23;0.000015;0.000015;
;238.00;0.707611;0.707626;0.707641;-23;0.000015;0.000015;
;238.05;0.707612;0.707627;0.707642;-24;0.000015;0.000015;
;238.10;0.707614;0.707628;0.707643;-23;0.000015;0.000015;
;238.15;0.707615;0.707629;0.707644;-24;0.000015;0.000015;
;238.20;0.707616;0.707631;0.707645;-24;0.000015;0.000015;
;238.25;0.707617;0.707632;0.707646;-24;0.000015;0.000014;
;238.30;0.707619;0.707633;0.707647;-24;0.000014;0.000014;
;238.35;0.707620;0.707634;0.707649;-25;0.000014;0.000014;
;238.40;0.707621;0.707635;0.707650;-25;0.000014;0.000014;
;238.45;0.707622;0.707637;0.707651;-25;0.000014;0.000014;
;238.50;0.707624;0.707638;0.707652;-26;0.000014;0.000014;
;238.55;0.707625;0.707639;0.707654;-26;0.000014;0.000014;
;238.60;0.707626;0.707641;0.707655;-26;0.000014;0.000014;
;238.65;0.707628;0.707642;0.707656;-26;0.000014;0.000014;
;238.70;0.707629;0.707643;0.707658;-26;0.000014;0.000014;
;238.75;0.707630;0.707645;0.707659;-27;0.000015;0.000015;
;238.80;0.707631;0.707646;0.707661;-27;0.000015;0.000015;
;238.85;0.707632;0.707647;0.707662;-28;0.000015;0.000015;
;238.90;0.707634;0.707649;0.707663;-29;0.000015;0.000015;
;238.95;0.707635;0.707650;0.707665;-31;0.000015;0.000015;
;239.00;0.707636;0.707652;0.707667;-31;0.000015;0.000015;
;239.05;0.707638;0.707653;0.707669;-33;0.000016;0.000016;
;239.10;0.707639;0.707655;0.707671;-35;0.000016;0.000016;
;239.15;0.707641;0.707657;0.707673;-36;0.000016;0.000016;
;239.20;0.707642;0.707659;0.707675;-38;0.000016;0.000016;
;239.25;0.707644;0.707661;0.707677;-39;0.000017;0.000017;
;239.30;0.707646;0.707663;0.707679;-40;0.000017;0.000017;
;239.35;0.707647;0.707665;0.707682;-41;0.000017;0.000017;
;239.40;0.707649;0.707667;0.707684;-42;0.000017;0.000017;
;239.45;0.707651;0.707669;0.707687;-43;0.000018;0.000018;
;239.50;0.707653;0.707671;0.707689;-44;0.000018;0.000018;
;239.55;0.707655;0.707673;0.707692;-44;0.000018;0.000018;
;239.60;0.707657;0.707675;0.707694;-45;0.000019;0.000019;
;239.65;0.707659;0.707678;0.707697;-45;0.000019;0.000019;
;239.70;0.707661;0.707680;0.707699;-46;0.000019;0.000019;
;239.75;0.707663;0.707682;0.707702;-46;0.000019;0.000020;
;239.80;0.707665;0.707685;0.707705;-46;0.000020;0.000020;
;239.85;0.707667;0.707687;0.707707;-46;0.000020;0.000020;
;239.90;0.707669;0.707689;0.707710;-46;0.000020;0.000020;
;239.95;0.707671;0.707692;0.707712;-46;0.000021;0.000021;
;240.00;0.707673;0.707694;0.707715;-45;0.000021;0.000021;
;240.05;0.707675;0.707696;0.707717;-45;0.000021;0.000021;
;240.10;0.707677;0.707698;0.707720;-45;0.000021;0.000022;
;240.15;0.707679;0.707701;0.707722;-44;0.000022;0.000022;
;240.20;0.707681;0.707703;0.707725;-43;0.000022;0.000022;
;240.25;0.707683;0.707705;0.707727;-42;0.000022;0.000022;
;240.30;0.707685;0.707707;0.707730;-42;0.000023;0.000023;
;240.35;0.707686;0.707709;0.707732;-42;0.000023;0.000023;
;240.40;0.707688;0.707711;0.707734;-41;0.000023;0.000023;
;240.45;0.707690;0.707713;0.707736;-41;0.000023;0.000023;
;240.50;0.707692;0.707715;0.707739;-41;0.000024;0.000024;
;240.55;0.707693;0.707717;0.707741;-41;0.000024;0.000024;
;240.60;0.707695;0.707719;0.707743;-41;0.000024;0.000024;
;240.65;0.707697;0.707721;0.707745;-42;0.000024;0.000024;
;240.70;0.707699;0.707723;0.707748;-42;0.000024;0.000024;
;240.75;0.707701;0.707725;0.707750;-42;0.000024;0.000025;
;240.80;0.707703;0.707728;0.707752;-44;0.000025;0.000025;
;240.85;0.707705;0.707730;0.707755;-44;0.000025;0.000025;
;240.90;0.707707;0.707732;0.707757;-45;0.000025;0.000025;
;240.95;0.707709;0.707734;0.707759;-46;0.000025;0.000025;
;241.00;0.707712;0.707737;0.707762;-47;0.000025;0.000025;
;241.05;0.707714;0.707739;0.707764;-47;0.000025;0.000025;
;241.10;0.707716;0.707741;0.707767;-47;0.000025;0.000025;
;241.15;0.707718;0.707744;0.707769;-48;0.000026;0.000026;
;241.20;0.707720;0.707746;0.707772;-49;0.000026;0.000026;
;241.25;0.707723;0.707749;0.707775;-49;0.000026;0.000026;
;241.30;0.707725;0.707751;0.707777;-49;0.000026;0.000026;
;241.35;0.707727;0.707754;0.707780;-49;0.000026;0.000026;
;241.40;0.707729;0.707756;0.707783;-49;0.000027;0.000027;
;241.45;0.707732;0.707759;0.707785;-49;0.000027;0.000027;
;241.50;0.707734;0.707761;0.707788;-49;0.000027;0.000027;
;241.55;0.707736;0.707763;0.707791;-49;0.000027;0.000027;
;241.60;0.707738;0.707766;0.707794;-49;0.000028;0.000028;
;241.65;0.707741;0.707768;0.707796;-50;0.000028;0.000028;
;241.70;0.707743;0.707771;0.707799;-51;0.000028;0.000028;
;241.75;0.707745;0.707773;0.707801;-51;0.000028;0.000028;
;241.80;0.707748;0.707776;0.707804;-51;0.000028;0.000028;
;241.85;0.707750;0.707778;0.707807;-52;0.000028;0.000028;
;241.90;0.707753;0.707781;0.707809;-52;0.000028;0.000028;
;241.95;0.707756;0.707784;0.707812;-52;0.000028;0.000028;
;242.00;0.707758;0.707786;0.707815;-52;0.000028;0.000028;
;242.05;0.707760;0.707789;0.707818;-51;0.000029;0.000029;
;242.10;0.707763;0.707791;0.707820;-51;0.000029;0.000029;
;242.15;0.707765;0.707794;0.707823;-51;0.000029;0.000029;
;242.20;0.707768;0.707796;0.707825;-50;0.000029;0.000029;
;242.25;0.707770;0.707799;0.707828;-50;0.000028;0.000029;
;242.30;0.707773;0.707802;0.707830;-51;0.000028;0.000028;
;242.35;0.707776;0.707804;0.707832;-51;0.000028;0.000028;
;242.40;0.707778;0.707807;0.707835;-51;0.000028;0.000028;
;242.45;0.707781;0.707809;0.707837;-52;0.000028;0.000028;
;242.50;0.707784;0.707812;0.707840;-52;0.000028;0.000028;
;242.55;0.707786;0.707814;0.707842;-52;0.000028;0.000028;
;242.60;0.707789;0.707817;0.707845;-52;0.000028;0.000028;
;242.65;0.707792;0.707820;0.707847;-52;0.000028;0.000027;
;242.70;0.707795;0.707822;0.707849;-52;0.000027;0.000027;
;242.75;0.707798;0.707825;0.707852;-52;0.000027;0.000027;
;242.80;0.707800;0.707827;0.707854;-53;0.000027;0.000027;
;242.85;0.707803;0.707830;0.707857;-53;0.000027;0.000027;
;242.90;0.707806;0.707833;0.707859;-53;0.000027;0.000027;
;242.95;0.707809;0.707835;0.707862;-53;0.000027;0.000027;
;243.00;0.707811;0.707838;0.707865;-53;0.000027;0.000027;
;243.05;0.707814;0.707841;0.707867;-53;0.000027;0.000027;
;243.10;0.707817;0.707843;0.707870;-53;0.000027;0.000027;
;243.15;0.707819;0.707846;0.707873;-54;0.000027;0.000027;
;243.20;0.707822;0.707849;0.707875;-54;0.000027;0.000027;
;243.25;0.707825;0.707851;0.707878;-54;0.000027;0.000027;
;243.30;0.707827;0.707854;0.707881;-54;0.000027;0.000027;
;243.35;0.707830;0.707857;0.707884;-54;0.000027;0.000027;
;243.40;0.707833;0.707860;0.707886;-54;0.000027;0.000027;
;243.45;0.707835;0.707862;0.707889;-55;0.000027;0.000027;
;243.50;0.707838;0.707865;0.707892;-55;0.000027;0.000027;
;243.55;0.707840;0.707868;0.707895;-55;0.000027;0.000027;
;243.60;0.707843;0.707870;0.707898;-55;0.000027;0.000027;
;243.65;0.707846;0.707873;0.707901;-55;0.000028;0.000028;
;243.70;0.707848;0.707876;0.707904;-55;0.000028;0.000028;
;243.75;0.707851;0.707879;0.707907;-55;0.000028;0.000028;
;243.80;0.707853;0.707882;0.707910;-55;0.000028;0.000028;
;243.85;0.707856;0.707884;0.707913;-55;0.000028;0.000028;
;243.90;0.707858;0.707887;0.707916;-56;0.000029;0.000029;
;243.95;0.707861;0.707890;0.707919;-56;0.000029;0.000029;
;244.00;0.707864;0.707893;0.707922;-56;0.000029;0.000029;
;244.05;0.707866;0.707895;0.707924;-56;0.000029;0.000029;
;244.10;0.707869;0.707898;0.707927;-56;0.000029;0.000029;
;244.15;0.707872;0.707901;0.707930;-56;0.000029;0.000029;
;244.20;0.707875;0.707904;0.707933;-56;0.000029;0.000029;
;244.25;0.707877;0.707907;0.707936;-57;0.000029;0.000029;
;244.30;0.707880;0.707910;0.707939;-56;0.000029;0.000029;
